CREATION_DATE,OBJECT_ID,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE
2021-10-27T18:00:50,1999-025CXE,815.42.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T06:56:12,1999-025CXF,574.24.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-025CXG,861.11.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-025CXH,748.33.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-27T18:00:50,1999-025CXJ,690.51.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-025CXL,540.04.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T06:56:12,1999-025CXM,761.44.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-28T19:47:07,1999-025CXP,827.07.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-025CXQ,822.03.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-025CXR,838.03.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T06:56:12,1999-025CXS,709.57.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-29T04:47:37,1999-025CXT,737.06.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-25T18:30:04,1999-025CXW,792.43.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T06:56:12,1999-025CXX,770.11.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-30T18:17:17,1999-025CXY,804.56.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-025CXZ,707.21.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-26T18:06:59,1999-025CYA,832.09.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-025CYB,848.04.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-28T19:47:07,1999-025CYE,850.46.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-025CYF,738.11.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-025CYG,771.11.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-025CYH,721.43.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T14:56:11,1999-025CYK,855.11.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-025CYL,735.57.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-27T18:00:50,1999-025CYM,488.33.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-27T18:00:50,1999-025CYP,821.49.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-025CYT,549.29.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-025CYU,444.24.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-30T18:17:17,1999-025CYV,677.19.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-025CYW,821.54.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-30T18:17:17,1999-025CYX,713.44.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T23:06:11,1999-025CYY,702.54.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-025CYZ,822.12.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T06:16:13,1999-025CZA,665.17.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-025CZD,765.33.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-30T18:17:17,1999-025CZE,749.18.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-025CZF,831.06.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-025CZG,502.21.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-13T18:12:58,1999-025CZH,786.38.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T22:56:12,1999-025CZK,760.39.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-30T18:17:17,1999-025CZM,714.02.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-26T18:06:59,1999-025CZQ,621.02.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-19T17:52:15,1999-025CZR,804.22.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,2007-058A,36037.31.00,PAYLOAD,LARGE,EX USSR,2007,TTMTR
2021-11-01T06:56:12,2007-058B,379.41.00,DEBRIS,LARGE,EX USSR,2007,TTMTR
2021-11-01T04:58:37,2007-058C,33693.36.00,ROCKET BODY,LARGE,EX USSR,2007,TTMTR
2021-11-01T06:56:12,2007-059A,629.54.00,PAYLOAD,LARGE,ITALIA,2007,AFWTR
2021-10-31T18:07:15,2007-060B,289.16.00,ROCKET BODY,LARGE,STATI UNITI,2007,AFETR
2021-11-01T06:56:12,2007-061A,804.11.00,PAYLOAD,LARGE,CANADA,2007,TTMTR
2021-10-31T18:07:15,2007-062A,20145.16.00,PAYLOAD,LARGE,STATI UNITI,2007,AFETR
2021-10-31T18:07:15,2007-063A,36088.21.00,PAYLOAD,LARGE,ORGANIZZAZIONE REGIONALE AFRICANA DELLA COMUNICAZIONE SATELLITARE,2007,FRANCIAGUI
2021-11-01T04:58:37,2007-063B,35786.56.00,PAYLOAD,LARGE,INTELSAT,2007,FRANCIAGUI
2021-10-31T18:07:15,2007-063C,611.07.00,ROCKET BODY,LARGE,FRANCIA,2007,FRANCIAGUI
2021-11-01T04:58:37,2007-063D,598.51.00,DEBRIS,LARGE,FRANCIA,2007,FRANCIAGUI
2021-11-01T04:58:37,2007-065A,19142.31.00,PAYLOAD,LARGE,EX USSR,2007,TTMTR
2021-11-01T06:56:12,2007-065B,19079.55.00,PAYLOAD,LARGE,EX USSR,2007,TTMTR
2021-11-01T04:58:37,2007-065C,19095.33.00,PAYLOAD,LARGE,EX USSR,2007,TTMTR
2021-10-31T18:07:15,2007-065D,19036.13.00,ROCKET BODY,LARGE,EX USSR,2007,TTMTR
2021-10-30T18:17:17,2007-065F,387.6,ROCKET BODY,MEDIUM,EX USSR,2007,TTMTR
2021-10-30T18:17:17,2007-065G,463.37.00,ROCKET BODY,MEDIUM,EX USSR,2007,TTMTR
2021-11-01T04:58:37,2008-001A,35777.29.00,PAYLOAD,LARGE,EMIRATI ARABI UNITI,2008,SEA LAUNCH DEMO
2021-11-01T04:58:37,2008-001B,675.13.00,ROCKET BODY,LARGE,SEA LAUNCH DEMO,2008,SEA LAUNCH DEMO
2021-11-01T04:58:37,1999-025CZT,409.05.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T06:56:12,1999-025CZV,700.38.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-29T18:22:41,1999-025CZX,788.52.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T06:36:11,1999-025DAA,841.34.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T06:46:11,1999-025DAC,845.39.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-28T19:47:07,1999-025DAE,757.46.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T06:56:12,1999-025DAF,664.19.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T06:56:12,1999-025DAJ,687.14.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T06:56:12,1999-025DAM,676.48.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-29T22:36:11,1999-025DAR,799.06.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T06:56:12,1999-025DAS,746.25.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T06:56:12,1999-025DAT,776.53.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-025DAU,630.55.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-025DAV,587.55.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-025DAX,479.54.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-025DBA,739.46.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-25T18:30:04,1999-025DBC,815.18.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-025DBD,692.38.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-30T22:36:12,1999-025DBF,765.25.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-025DBG,720.22.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-24T17:20:17,1999-025DBH,520.58.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-025DBK,853.23.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-08T17:21:57,1999-025DBN,827.46.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-28T19:47:07,1999-025DBP,834.45.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-025DBR,834.07.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-025DBS,650.09.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-025DBT,776.44.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-025DBU,852.55.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-29T18:22:41,1999-025DBV,849.19.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-30T18:17:17,1999-025DBW,742.12.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-025DBX,620.34.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-30T18:17:17,1999-025DBY,808.35.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-025DBZ,841.22.00,DEBRIS,SMALL,CINA,1999,TSC
2021-10-31T18:07:15,1999-025DCC,563.04.00,DEBRIS,SMALL,CINA,1999,TSC
2021-11-01T04:58:37,1999-057RB,674.26.00,DEBRIS,SMALL,REPUBBLICA POPOLARE CINO-BRASILIANA,1999,TSC
2021-11-01T06:46:11,1999-057RC,554.11.00,DEBRIS,SMALL,REPUBBLICA POPOLARE CINO-BRASILIANA,1999,TSC
2021-10-31T22:16:10,1999-057RE,662.49.00,DEBRIS,SMALL,REPUBBLICA POPOLARE CINO-BRASILIANA,1999,TSC
2021-11-01T14:56:11,2007-042C,662.11.00,DEBRIS,SMALL,CINA,2007,TSC
2021-11-01T04:58:37,2007-042D,609.25.00,DEBRIS,SMALL,CINA,2007,TSC
2021-10-31T18:07:15,1966-040AS,1056.58.00,DEBRIS,SMALL,STATI UNITI,1966,AFWTR
2021-11-01T04:58:37,2008-003A,35786.36.00,PAYLOAD,LARGE,EX USSR,2008,TTMTR
2021-11-01T14:56:11,2008-003B,33991.38.00,ROCKET BODY,LARGE,EX USSR,2008,TTMTR
2021-11-01T04:58:37,2008-003C,949.01.00,DEBRIS,LARGE,EX USSR,2008,TTMTR
2021-10-30T22:46:12,1979-009D,12457.08.00,DEBRIS,SMALL,GIAPPONE,1979,TNSTA
2021-11-01T04:58:37,2008-006A,35775.35.00,PAYLOAD,LARGE,NORVEGIA,2008,TTMTR
2021-11-01T04:58:37,2008-006B,964.24.00,DEBRIS,LARGE,EX USSR,2008,TTMTR
2021-10-29T18:22:41,2006-006AH,465.19.00,DEBRIS,SMALL,EX USSR,2006,TTMTR
2021-10-30T22:56:11,2006-006AK,436.01.00,DEBRIS,SMALL,EX USSR,2006,TTMTR
2021-10-15T18:11:04,2006-006AL,429.54.00,DEBRIS,SMALL,EX USSR,2006,TTMTR
2021-11-01T04:58:37,2006-006AN,401.54.00,DEBRIS,SMALL,EX USSR,2006,TTMTR
2021-11-01T06:56:12,2008-007A,35781.46.00,PAYLOAD,LARGE,GIAPPONE,2008,TNSTA
2021-10-31T18:07:15,2008-007B,270.05.00,ROCKET BODY,LARGE,GIAPPONE,2008,TNSTA
2021-10-19T20:46:12,2007-054AE,981.23.00,DEBRIS,SMALL,STATI UNITI,2007,AFETR
2021-10-20T22:26:12,1977-093E,5248.37.00,ROCKET BODY,MEDIUM,EX USSR,1977,TTMTR
2021-10-31T18:07:15,2008-011A,35644.31.00,PAYLOAD,LARGE,STATI UNITI,2008,TTMTR
2021-10-31T18:07:15,2008-011B,597.12.00,ROCKET BODY,MEDIUM,EX USSR,2008,TTMTR
2021-11-01T04:58:37,2008-012A,19784.46.00,PAYLOAD,LARGE,STATI UNITI,2008,AFETR
2021-11-01T06:56:12,2008-013A,35801.19.00,PAYLOAD,LARGE,STATI UNITI,2008,SEA LAUNCH DEMO
2021-11-01T04:58:37,2008-013B,252.25.00,ROCKET BODY,LARGE,SEA LAUNCH DEMO,2008,SEA LAUNCH DEMO
2021-11-01T04:58:37,2008-016A,35783.49.00,PAYLOAD,LARGE,STATI UNITI,2008,AFETR
2021-11-01T04:58:37,2008-017B,363.42.00,ROCKET BODY,LARGE,STATI UNITI,2008,WRAS
2021-11-01T04:58:37,2008-018A,35786.09.00,PAYLOAD,LARGE,VIETNAM,2008,FRANCIAGUI
2021-11-01T04:58:37,2008-018B,35790.53.00,PAYLOAD,LARGE,BRASILE,2008,FRANCIAGUI
2021-11-01T04:58:37,2008-018C,255.55.00,ROCKET BODY,LARGE,FRANCIA,2008,FRANCIAGUI
2021-11-01T06:56:12,2008-019A,35676.51.00,PAYLOAD,LARGE,CINA,2008,XSC
2021-10-28T19:47:07,2008-020A,23826.11.00,PAYLOAD,LARGE,STATI IN EST/ SUD AFRICA,2008,TTMTR
2021-11-01T04:58:37,2008-020B,23433.28.00,ROCKET BODY,LARGE,EX USSR,2008,TTMTR
2021-11-01T06:36:11,2008-021A,625.08.00,PAYLOAD,LARGE,INDIA,2008,SRI
2021-11-01T04:58:37,2008-021B,604.07.00,PAYLOAD,MEDIUM,CANADA,2008,SRI
2021-11-01T04:58:37,2008-021C,601.56.00,PAYLOAD,MEDIUM,GIAPPONE,2008,SRI
2021-11-01T06:46:11,2008-021D,604.07.00,PAYLOAD,MEDIUM,INDIA,2008,SRI
2021-11-01T06:46:11,2008-021E,576.39.00,PAYLOAD,SMALL,GERMANIA,2008,SRI
2021-11-01T04:58:37,2008-021F,578.18.00,PAYLOAD,SMALL,DANIMARCA,2008,SRI
2021-10-31T18:07:15,2008-021G,536.04.00,PAYLOAD,MEDIUM,PAESI BASSI,2008,SRI
2021-11-01T04:58:37,2008-021H,594.2,PAYLOAD,SMALL,CANADA,2008,SRI
2021-11-01T04:58:37,2008-021J,594.58.00,PAYLOAD,SMALL,GIAPPONE,2008,SRI
2021-11-01T04:58:37,2008-021K,615.22.00,PAYLOAD,LARGE,GERMANIA,2008,SRI
2021-11-01T04:58:37,2008-022A,35777.32.00,PAYLOAD,LARGE,ISRAELE,2008,TTMTR
2021-11-01T06:46:11,2008-024A,35775.9,PAYLOAD,LARGE,STATI UNITI,2008,SEA LAUNCH DEMO
2021-11-01T04:58:37,2008-024B,2407.15.00,ROCKET BODY,LARGE,SEA LAUNCH DEMO,2008,SEA LAUNCH DEMO
2021-11-01T06:56:12,2008-025A,1477.47.00,PAYLOAD,MEDIUM,EX USSR,2008,PKMTR
2021-11-01T04:58:37,2008-025B,1493.09.00,PAYLOAD,MEDIUM,EX USSR,2008,PKMTR
2021-11-01T12:36:15,2008-025C,1478.45.00,PAYLOAD,MEDIUM,EX USSR,2008,PKMTR
2021-11-01T04:58:37,2008-025D,1485.51.00,PAYLOAD,MEDIUM,EX USSR,2008,PKMTR
2021-11-01T04:58:37,2008-025E,1202.25.00,ROCKET BODY,LARGE,EX USSR,2008,PKMTR
2021-11-01T06:56:12,2008-026A,838.25.00,PAYLOAD,LARGE,CINA,2008,TSC
2021-11-01T06:56:12,2008-026B,705.01.00,ROCKET BODY,LARGE,CINA,2008,TSC
2021-10-29T18:22:41,1979-058S,1054.25.00,DEBRIS,MEDIUM,EX USSR,1979,PKMTR
2021-10-29T18:22:41,1979-058U,3821.57.00,DEBRIS,SMALL,EX USSR,1979,PKMTR
2021-10-27T18:00:50,1979-077H,2257.07.00,DEBRIS,MEDIUM,EX USSR,1979,PKMTR
2021-10-27T18:00:50,1979-101K,8279.03.00,DEBRIS,SMALL,STATI UNITI,1979,AFETR
2021-10-31T18:07:15,1979-101L,8640.32.00,DEBRIS,SMALL,STATI UNITI,1979,AFETR
2021-10-31T22:36:11,1979-101M,8310.51.00,DEBRIS,MEDIUM,STATI UNITI,1979,AFETR
2021-11-01T06:46:11,1979-101N,7860.53.00,DEBRIS,SMALL,STATI UNITI,1979,AFETR
2021-10-27T18:00:50,1979-101Q,8209.01.00,DEBRIS,SMALL,STATI UNITI,1979,AFETR
2021-11-01T06:56:12,1979-101S,8746.41.00,DEBRIS,SMALL,STATI UNITI,1979,AFETR
2021-10-31T18:07:15,1979-101T,9024.53.00,DEBRIS,SMALL,STATI UNITI,1979,AFETR
2021-10-30T06:26:12,1979-101U,9224.41.00,DEBRIS,MEDIUM,STATI UNITI,1979,AFETR
2021-11-01T06:46:11,1991-075P,610.12.00,DEBRIS,MEDIUM,FRANCIA,1991,FRANCIAGUI
2021-10-31T18:07:15,1992-021T,954.12.00,DEBRIS,MEDIUM,FRANCIA,1992,FRANCIAGUI
2021-11-01T06:26:11,2008-028A,35774.06.00,PAYLOAD,LARGE,CINA,2008,XSC
2021-11-01T06:36:11,2008-029A,531.07.00,PAYLOAD,LARGE,STATI UNITI,2008,AFETR
2021-11-01T04:58:37,2008-030A,35776.21.00,PAYLOAD,LARGE,REGNO UNITO,2008,FRANCIAGUI
2021-11-01T04:58:37,2008-030B,35777.36.00,PAYLOAD,LARGE,TURCHIA,2008,FRANCIAGUI
2021-11-01T04:58:37,2008-030C,268.38.00,ROCKET BODY,LARGE,FRANCIA,2008,FRANCIAGUI
2021-11-01T04:58:37,2008-022B,34774.04.00,ROCKET BODY,LARGE,EX USSR,2008,TTMTR
2021-11-01T04:58:37,2008-031A,650.43.00,PAYLOAD,LARGE,GLOBALSTAR,2008,KYMTR
2021-11-01T06:56:12,2008-031B,654.42.00,PAYLOAD,LARGE,GLOBALSTAR,2008,KYMTR
2021-11-01T04:58:37,2008-031C,657.11.00,PAYLOAD,MEDIUM,GLOBALSTAR,2008,KYMTR
2021-11-01T04:58:37,2008-031D,648.49.00,PAYLOAD,LARGE,GLOBALSTAR,2008,KYMTR
2021-11-01T04:58:37,2008-031E,655.22.00,PAYLOAD,MEDIUM,GLOBALSTAR,2008,KYMTR
2021-11-01T04:58:37,2008-031F,652.46.00,PAYLOAD,LARGE,GLOBALSTAR,2008,KYMTR
2021-11-01T06:46:11,2008-031G,663.36.00,ROCKET BODY,LARGE,EX USSR,2008,KYMTR
2021-11-01T04:58:37,2008-032A,1317.36.00,PAYLOAD,LARGE,FRANCIA,2008,AFWTR
2021-11-01T04:58:37,2008-032B,2162.08.00,ROCKET BODY,LARGE,STATI UNITI,2008,AFWTR
2021-11-01T06:56:12,2008-033A,35768.45.00,PAYLOAD,LARGE,EX USSR,2008,TTMTR
2021-11-01T04:58:37,2008-033D,35662.54.00,ROCKET BODY,LARGE,EX USSR,2008,TTMTR
2021-11-01T04:58:37,2008-034A,35788.17.00,PAYLOAD,LARGE,INTELSAT,2008,FRANCIAGUI
2021-11-01T04:58:37,2008-034B,35774.27.00,PAYLOAD,LARGE,ABCASIA (GEORGIA),2008,FRANCIAGUI
2021-11-01T04:58:37,2008-034C,252.32.00,DEBRIS,LARGE,FRANCIA,2008,FRANCIAGUI
2021-11-01T04:58:37,2008-034D,302.34.00,ROCKET BODY,LARGE,FRANCIA,2008,FRANCIAGUI
2021-11-01T06:26:11,2008-035A,35785.26.00,PAYLOAD,LARGE,STATI UNITI,2008,SEA LAUNCH DEMO
2021-10-31T18:07:15,2008-035B,644.19.00,ROCKET BODY,LARGE,SEA LAUNCH DEMO,2008,SEA LAUNCH DEMO
2021-11-01T06:56:12,2008-037A,711.07.00,PAYLOAD,LARGE,EX USSR,2008,PKMTR
2021-11-01T06:46:11,2008-038A,35792.18.00,PAYLOAD,LARGE,GIAPPONE,2008,FRANCIAGUI
2021-11-01T06:46:11,2008-038B,35787.09.00,PAYLOAD,LARGE,SEYCHELLES,2008,FRANCIAGUI
2021-11-01T04:58:37,2008-038C,268.59.00,ROCKET BODY,LARGE,FRANCIA,2008,FRANCIAGUI
2021-10-31T18:07:15,2008-038D,401.39.00,DEBRIS,LARGE,FRANCIA,2008,FRANCIAGUI
2021-11-01T06:56:12,2008-039A,35777.25.00,PAYLOAD,LARGE,INMARSAT,2008,TTMTR
2021-10-31T18:07:15,2008-039B,451.15.00,DEBRIS,LARGE,EX USSR,2008,TTMTR
2021-11-01T06:56:12,2008-039C,4266.47.00,ROCKET BODY,LARGE,EX USSR,2008,TTMTR
2021-10-31T18:07:15,2008-040A,575.13.00,PAYLOAD,MEDIUM,GERMANIA,2008,TTMTR
2021-11-01T04:58:37,2008-040B,587.42.00,PAYLOAD,MEDIUM,GERMANIA,2008,TTMTR
2021-10-31T18:07:15,2008-040C,565.53.00,PAYLOAD,MEDIUM,GERMANIA,2008,TTMTR
2021-10-31T18:07:15,2008-040D,579.52.00,PAYLOAD,MEDIUM,GERMANIA,2008,TTMTR
2021-11-01T04:58:37,2008-040E,581.47.00,PAYLOAD,MEDIUM,GERMANIA,2008,TTMTR
2021-11-01T14:26:11,2008-040G,587.21.00,DEBRIS,LARGE,EX USSR,2008,TTMTR
2021-10-31T18:07:15,2008-040H,628.11.00,ROCKET BODY,LARGE,EX USSR,2008,TTMTR
2021-11-01T06:56:12,2008-041A,636.46.00,PAYLOAD,LARGE,CINA,2008,TSC
2021-11-01T06:56:12,2008-041B,616.11.00,PAYLOAD,LARGE,CINA,2008,TSC
2021-11-01T04:58:37,2008-041D,583.17.00,DEBRIS,LARGE,CINA,2008,TSC
2021-11-01T06:56:12,2008-042A,686.07.00,PAYLOAD,LARGE,STATI UNITI,2008,AFWTR
2021-11-01T04:58:37,2008-044A,35793.03.00,PAYLOAD,LARGE,CANADA,2008,TTMTR
2021-11-01T04:58:37,2008-044B,362.16.00,DEBRIS,LARGE,EX USSR,2008,TTMTR
2021-10-31T18:07:15,2008-044C,4277.07.00,ROCKET BODY,LARGE,EX USSR,2008,TTMTR
2021-11-01T06:56:12,2008-045A,35785.43.00,PAYLOAD,LARGE,STATI UNITI,2008,SEA LAUNCH DEMO
2021-11-01T04:58:37,2008-045B,2726.24.00,ROCKET BODY,LARGE,SEA LAUNCH DEMO,2008,SEA LAUNCH DEMO
2021-10-31T18:07:15,2008-046A,19085.53.00,PAYLOAD,LARGE,EX USSR,2008,TTMTR
2021-10-31T18:07:15,2008-046B,19103.52.00,PAYLOAD,LARGE,EX USSR,2008,TTMTR
2021-10-31T18:07:15,2008-046C,19085.33.00,PAYLOAD,LARGE,EX USSR,2008,TTMTR
2021-10-31T22:56:12,2008-046F,19072.46.00,ROCKET BODY,LARGE,EX USSR,2008,TTMTR
2021-10-31T18:07:15,2008-046G,536.19.00,ROCKET BODY,MEDIUM,EX USSR,2008,TTMTR
2021-10-31T18:07:15,2008-046H,511.32.00,ROCKET BODY,MEDIUM,EX USSR,2008,TTMTR
2021-11-01T06:56:12,2008-048A,607.48.00,PAYLOAD,LARGE,STATI UNITI,2008,KWAJL
2021-11-01T04:58:37,1988-033K,1010.27.00,DEBRIS,SMALL,STATI UNITI,1988,AFWTR
2021-11-01T06:56:12,2008-049A,826.59.00,PAYLOAD,LARGE,THAILANDIA,2008,OREN
2021-11-01T04:58:37,2008-049B,678.34.00,ROCKET BODY,LARGE,EX USSR,2008,OREN
2021-11-01T04:58:37,2008-049C,635.04.00,DEBRIS,LARGE,EX USSR,2008,OREN
2021-10-31T18:07:15,2008-052B,292.59.00,ROCKET BODY,LARGE,INDIA,2008,SRI
2021-11-01T07:06:15,2008-053A,571.47.00,PAYLOAD,LARGE,CINA,2008,TSC
2021-11-01T06:56:12,2008-053B,581.18.00,PAYLOAD,LARGE,CINA,2008,TSC
2021-11-01T04:58:37,2008-053C,485.29.00,ROCKET BODY,LARGE,CINA,2008,TSC
2021-11-01T14:56:11,2008-054A,631.32.00,PAYLOAD,LARGE,ITALIA,2008,AFWTR
2021-11-01T04:58:37,2008-055A,35821.32.00,PAYLOAD,LARGE,VENEZUELA,2008,XSC
2021-11-01T06:56:12,2008-056A,794.21.00,PAYLOAD,MEDIUM,CINA,2008,JSC
2021-11-01T06:26:11,2008-056B,788.15.00,PAYLOAD,MEDIUM,CINA,2008,JSC
2021-10-31T22:26:11,2008-057A,35776.45.00,PAYLOAD,LARGE,SEYCHELLES,2008,TTMTR
2021-11-01T04:58:37,2008-057B,351.19.00,DEBRIS,LARGE,EX USSR,2008,TTMTR
2021-11-01T04:58:37,2008-057C,4737.18.00,ROCKET BODY,LARGE,EX USSR,2008,TTMTR
2021-11-01T06:56:12,2008-061A,632.57.00,PAYLOAD,LARGE,CINA,2008,JSC
2021-11-01T04:58:37,2008-063A,35779.07.00,PAYLOAD,LARGE,CANADA,2008,TTMTR
2021-10-31T22:56:12,2008-063B,314.45.00,DEBRIS,LARGE,EX USSR,2008,TTMTR
2021-10-30T04:55:04,2008-063C,5364.42.00,ROCKET BODY,LARGE,EX USSR,2008,TTMTR
2021-10-31T22:16:10,2006-053D,35639.42.00,DEBRIS,MEDIUM,CINA,2006,XSC
2021-11-01T04:58:37,2008-065A,35774.52.00,PAYLOAD,LARGE,EUTELSAT,2008,FRANCIAGUI
2021-11-01T04:58:37,2008-065B,35777.42.00,PAYLOAD,LARGE,EUTELSAT,2008,FRANCIAGUI
2021-11-01T06:56:12,2008-065C,260.16.00,DEBRIS,LARGE,FRANCIA,2008,FRANCIAGUI
2021-10-31T18:07:15,2008-065D,277.18.00,ROCKET BODY,LARGE,FRANCIA,2008,FRANCIAGUI
2021-11-01T04:58:37,2008-066A,35781.53.00,PAYLOAD,LARGE,CINA,2008,XSC
2021-10-30T18:17:17,2008-066B,347.44.00,ROCKET BODY,LARGE,CINA,2008,XSC
2021-10-31T18:07:15,2008-066C,35146.29.00,ROCKET BODY,LARGE,CINA,2008,XSC
2021-11-01T04:58:37,2008-067A,19115.03.00,PAYLOAD,LARGE,EX USSR,2008,TTMTR
2021-10-31T18:07:15,2008-067B,19062.22.00,PAYLOAD,LARGE,EX USSR,2008,TTMTR
2021-11-01T06:56:12,2008-067C,19133.35.00,PAYLOAD,LARGE,EX USSR,2008,TTMTR
2021-11-01T04:58:37,2008-067F,19108.08.00,ROCKET BODY,LARGE,EX USSR,2008,TTMTR
2021-10-31T18:07:15,2008-067G,325.21.00,ROCKET BODY,MEDIUM,EX USSR,2008,TTMTR
2021-10-30T18:17:17,2008-067H,462.55.00,ROCKET BODY,MEDIUM,EX USSR,2008,TTMTR
2021-10-31T18:07:15,2009-001B,35841.56.00,ROCKET BODY,LARGE,STATI UNITI,2009,AFETR
2021-10-31T18:07:15,2009-002A,672.16.00,PAYLOAD,LARGE,GIAPPONE,2009,TNSTA
2021-11-01T04:58:37,2009-002B,565.54.00,PAYLOAD,SMALL,GIAPPONE,2009,TNSTA
2021-11-01T04:58:37,2009-002C,653.27.00,PAYLOAD,MEDIUM,GIAPPONE,2009,TNSTA
2021-11-01T04:58:37,2009-002D,662.48.00,PAYLOAD,MEDIUM,GIAPPONE,2009,TNSTA
2021-11-01T04:58:37,2009-002E,656.53.00,PAYLOAD,MEDIUM,GIAPPONE,2009,TNSTA
2021-11-01T04:58:37,2009-002F,660.12.00,PAYLOAD,MEDIUM,GIAPPONE,2009,TNSTA
2021-10-31T18:07:15,2009-002G,629.19.00,PAYLOAD,MEDIUM,GIAPPONE,2009,TNSTA
